from,to,type,subtype
mmu:26415,mmu:11911,PPrel,indirect effect
mmu:26416,mmu:11911,PPrel,activation
mmu:26416,mmu:11911,PPrel,indirect effect
mmu:29857,mmu:11911,PPrel,activation
mmu:29857,mmu:11911,PPrel,indirect effect
mmu:19094,mmu:12912,PPrel,activation
mmu:19094,mmu:12912,PPrel,indirect effect
mmu:26415,mmu:12912,PPrel,activation
mmu:26415,mmu:12912,PPrel,indirect effect
mmu:26416,mmu:12912,PPrel,activation
mmu:26416,mmu:12912,PPrel,indirect effect
mmu:29857,mmu:12912,PPrel,activation
mmu:29857,mmu:12912,PPrel,indirect effect
mmu:19094,mmu:12913,PPrel,activation
mmu:19094,mmu:12913,PPrel,indirect effect
mmu:26415,mmu:12913,PPrel,activation
mmu:26415,mmu:12913,PPrel,indirect effect
mmu:26416,mmu:12913,PPrel,activation
mmu:26416,mmu:12913,PPrel,indirect effect
mmu:29857,mmu:12913,PPrel,activation
mmu:29857,mmu:12913,PPrel,indirect effect
mmu:19094,mmu:12915,PPrel,activation
mmu:19094,mmu:12915,PPrel,indirect effect
mmu:26415,mmu:12915,PPrel,activation
mmu:26415,mmu:12915,PPrel,indirect effect
mmu:26416,mmu:12915,PPrel,activation
mmu:26416,mmu:12915,PPrel,indirect effect
mmu:29857,mmu:12915,PPrel,activation
mmu:29857,mmu:12915,PPrel,indirect effect
mmu:19094,mmu:208647,PPrel,activation
mmu:19094,mmu:208647,PPrel,indirect effect
mmu:26415,mmu:208647,PPrel,activation
mmu:26415,mmu:208647,PPrel,indirect effect
mmu:26416,mmu:208647,PPrel,activation
mmu:26416,mmu:208647,PPrel,indirect effect
mmu:29857,mmu:208647,PPrel,activation
mmu:29857,mmu:208647,PPrel,indirect effect
mmu:19094,mmu:208677,PPrel,activation
mmu:19094,mmu:208677,PPrel,indirect effect
mmu:26415,mmu:208677,PPrel,activation
mmu:26415,mmu:208677,PPrel,indirect effect
mmu:26416,mmu:208677,PPrel,activation
mmu:26416,mmu:208677,PPrel,indirect effect
mmu:29857,mmu:208677,PPrel,activation
mmu:29857,mmu:208677,PPrel,indirect effect
mmu:19094,mmu:231991,PPrel,activation
mmu:19094,mmu:231991,PPrel,indirect effect
mmu:26415,mmu:231991,PPrel,activation
mmu:26415,mmu:231991,PPrel,indirect effect
mmu:26416,mmu:231991,PPrel,activation
mmu:26416,mmu:231991,PPrel,indirect effect
mmu:29857,mmu:231991,PPrel,activation
mmu:29857,mmu:231991,PPrel,indirect effect
mmu:19094,mmu:26427,PPrel,activation
mmu:19094,mmu:26427,PPrel,indirect effect
mmu:26415,mmu:26427,PPrel,activation
mmu:26415,mmu:26427,PPrel,indirect effect
mmu:26416,mmu:26427,PPrel,activation
mmu:26416,mmu:26427,PPrel,indirect effect
mmu:29857,mmu:26427,PPrel,activation
mmu:29857,mmu:26427,PPrel,indirect effect
mmu:19094,mmu:78284,PPrel,activation
mmu:19094,mmu:78284,PPrel,indirect effect
mmu:26415,mmu:78284,PPrel,activation
mmu:26415,mmu:78284,PPrel,indirect effect
mmu:26416,mmu:78284,PPrel,activation
mmu:26416,mmu:78284,PPrel,indirect effect
mmu:29857,mmu:78284,PPrel,activation
mmu:29857,mmu:78284,PPrel,indirect effect
mmu:21937,mmu:71609,PPrel,binding/association
mmu:16410,mmu:20779,PPrel,activation
mmu:16416,mmu:20779,PPrel,activation
mmu:21937,mmu:19766,PPrel,activation
mmu:21937,mmu:71609,PPrel,activation
mmu:21937,mmu:22033,PPrel,activation
mmu:21937,mmu:22030,PPrel,activation
mmu:19766,mmu:12675,PPrel,activation
mmu:19766,mmu:16150,PPrel,activation
mmu:19766,mmu:16151,PPrel,activation
mmu:71609,mmu:12675,PPrel,activation
mmu:71609,mmu:16150,PPrel,activation
mmu:71609,mmu:16151,PPrel,activation
mmu:22033,mmu:12675,PPrel,activation
mmu:22033,mmu:16150,PPrel,activation
mmu:22033,mmu:16151,PPrel,activation
mmu:22030,mmu:12675,PPrel,activation
mmu:22030,mmu:16150,PPrel,activation
mmu:22030,mmu:16151,PPrel,activation
mmu:19229,mmu:14083,PPrel,activation
mmu:19229,mmu:12928,PPrel,activation
mmu:19229,mmu:12929,PPrel,activation
mmu:19229,mmu:12927,PPrel,activation
mmu:19229,mmu:19303,PPrel,activation
mmu:22084,mmu:19744,PPrel,inhibition
mmu:64930,mmu:19744,PPrel,inhibition
mmu:11651,mmu:22084,PPrel,inhibition
mmu:11652,mmu:22084,PPrel,inhibition
mmu:23797,mmu:22084,PPrel,inhibition
mmu:11651,mmu:64930,PPrel,inhibition
mmu:11652,mmu:64930,PPrel,inhibition
mmu:23797,mmu:64930,PPrel,inhibition
mmu:12575,mmu:12567,PPrel,inhibition
mmu:12575,mmu:12571,PPrel,inhibition
mmu:12575,mmu:12443,PPrel,inhibition
mmu:12578,mmu:12567,PPrel,inhibition
mmu:12578,mmu:12571,PPrel,inhibition
mmu:12578,mmu:12443,PPrel,inhibition
mmu:21354,mmu:14827,PPrel,binding/association
mmu:21355,mmu:14827,PPrel,binding/association
mmu:21356,mmu:14827,PPrel,binding/association
mmu:21354,mmu:108802,PPrel,binding/association
mmu:21355,mmu:108802,PPrel,binding/association
mmu:21354,mmu:12317,PPrel,binding/association
mmu:21355,mmu:12317,PPrel,binding/association
mmu:21356,mmu:108802,PPrel,binding/association
mmu:21356,mmu:12317,PPrel,binding/association
mmu:14827,mmu:100529082,PPrel,binding/association
mmu:14827,mmu:110557,PPrel,binding/association
mmu:14827,mmu:110558,PPrel,binding/association
mmu:14827,mmu:110696,PPrel,binding/association
mmu:14827,mmu:14963,PPrel,binding/association
mmu:14827,mmu:14964,PPrel,binding/association
mmu:14827,mmu:14972,PPrel,binding/association
mmu:14827,mmu:14980,PPrel,binding/association
mmu:14827,mmu:14985,PPrel,binding/association
mmu:14827,mmu:14990,PPrel,binding/association
mmu:14827,mmu:14991,PPrel,binding/association
mmu:14827,mmu:14997,PPrel,binding/association
mmu:14827,mmu:15006,PPrel,binding/association
mmu:14827,mmu:15007,PPrel,binding/association
mmu:14827,mmu:15013,PPrel,binding/association
mmu:14827,mmu:15015,PPrel,binding/association
mmu:14827,mmu:15018,PPrel,binding/association
mmu:14827,mmu:15019,PPrel,binding/association
mmu:14827,mmu:15024,PPrel,binding/association
mmu:14827,mmu:15033,PPrel,binding/association
mmu:14827,mmu:15039,PPrel,binding/association
mmu:14827,mmu:15040,PPrel,binding/association
mmu:14827,mmu:15042,PPrel,binding/association
mmu:14827,mmu:15043,PPrel,binding/association
mmu:14827,mmu:15051,PPrel,binding/association
mmu:14827,mmu:224753,PPrel,binding/association
mmu:14827,mmu:224754,PPrel,binding/association
mmu:14827,mmu:224756,PPrel,binding/association
mmu:14827,mmu:224761,PPrel,binding/association
mmu:14827,mmu:240095,PPrel,binding/association
mmu:14827,mmu:333715,PPrel,binding/association
mmu:14827,mmu:399549,PPrel,binding/association
mmu:14827,mmu:547349,PPrel,binding/association
mmu:14827,mmu:630294,PPrel,binding/association
mmu:14827,mmu:667803,PPrel,binding/association
mmu:14827,mmu:667977,PPrel,binding/association
mmu:14827,mmu:69717,PPrel,binding/association
mmu:108802,mmu:100529082,PPrel,binding/association
mmu:12317,mmu:100529082,PPrel,binding/association
mmu:108802,mmu:110557,PPrel,binding/association
mmu:12317,mmu:110557,PPrel,binding/association
mmu:108802,mmu:110558,PPrel,binding/association
mmu:12317,mmu:110558,PPrel,binding/association
mmu:108802,mmu:110696,PPrel,binding/association
mmu:12317,mmu:110696,PPrel,binding/association
mmu:108802,mmu:14963,PPrel,binding/association
mmu:12317,mmu:14963,PPrel,binding/association
mmu:108802,mmu:14964,PPrel,binding/association
mmu:12317,mmu:14964,PPrel,binding/association
mmu:108802,mmu:14972,PPrel,binding/association
mmu:12317,mmu:14972,PPrel,binding/association
mmu:108802,mmu:14980,PPrel,binding/association
mmu:12317,mmu:14980,PPrel,binding/association
mmu:108802,mmu:14985,PPrel,binding/association
mmu:12317,mmu:14985,PPrel,binding/association
mmu:108802,mmu:14990,PPrel,binding/association
mmu:12317,mmu:14990,PPrel,binding/association
mmu:108802,mmu:14991,PPrel,binding/association
mmu:12317,mmu:14991,PPrel,binding/association
mmu:108802,mmu:14997,PPrel,binding/association
mmu:12317,mmu:14997,PPrel,binding/association
mmu:108802,mmu:15006,PPrel,binding/association
mmu:12317,mmu:15006,PPrel,binding/association
mmu:108802,mmu:15007,PPrel,binding/association
mmu:12317,mmu:15007,PPrel,binding/association
mmu:108802,mmu:15013,PPrel,binding/association
mmu:12317,mmu:15013,PPrel,binding/association
mmu:108802,mmu:15015,PPrel,binding/association
mmu:12317,mmu:15015,PPrel,binding/association
mmu:108802,mmu:15018,PPrel,binding/association
mmu:12317,mmu:15018,PPrel,binding/association
mmu:108802,mmu:15019,PPrel,binding/association
mmu:12317,mmu:15019,PPrel,binding/association
mmu:108802,mmu:15024,PPrel,binding/association
mmu:12317,mmu:15024,PPrel,binding/association
mmu:108802,mmu:15033,PPrel,binding/association
mmu:12317,mmu:15033,PPrel,binding/association
mmu:108802,mmu:15039,PPrel,binding/association
mmu:12317,mmu:15039,PPrel,binding/association
mmu:108802,mmu:15040,PPrel,binding/association
mmu:12317,mmu:15040,PPrel,binding/association
mmu:108802,mmu:15042,PPrel,binding/association
mmu:12317,mmu:15042,PPrel,binding/association
mmu:108802,mmu:15043,PPrel,binding/association
mmu:12317,mmu:15043,PPrel,binding/association
mmu:108802,mmu:15051,PPrel,binding/association
mmu:12317,mmu:15051,PPrel,binding/association
mmu:108802,mmu:224753,PPrel,binding/association
mmu:12317,mmu:224753,PPrel,binding/association
mmu:108802,mmu:224754,PPrel,binding/association
mmu:12317,mmu:224754,PPrel,binding/association
mmu:108802,mmu:224756,PPrel,binding/association
mmu:12317,mmu:224756,PPrel,binding/association
mmu:108802,mmu:224761,PPrel,binding/association
mmu:12317,mmu:224761,PPrel,binding/association
mmu:108802,mmu:240095,PPrel,binding/association
mmu:12317,mmu:240095,PPrel,binding/association
mmu:108802,mmu:333715,PPrel,binding/association
mmu:12317,mmu:333715,PPrel,binding/association
mmu:108802,mmu:399549,PPrel,binding/association
mmu:12317,mmu:399549,PPrel,binding/association
mmu:108802,mmu:547349,PPrel,binding/association
mmu:12317,mmu:547349,PPrel,binding/association
mmu:108802,mmu:630294,PPrel,binding/association
mmu:12317,mmu:630294,PPrel,binding/association
mmu:108802,mmu:667803,PPrel,binding/association
mmu:12317,mmu:667803,PPrel,binding/association
mmu:108802,mmu:667977,PPrel,binding/association
mmu:12317,mmu:667977,PPrel,binding/association
mmu:108802,mmu:69717,PPrel,binding/association
mmu:12317,mmu:69717,PPrel,binding/association
mmu:12567,mmu:19645,PPrel,activation
mmu:12567,mmu:19645,PPrel,phosphorylation
mmu:12571,mmu:19645,PPrel,activation
mmu:12571,mmu:19645,PPrel,phosphorylation
mmu:12443,mmu:19645,PPrel,activation
mmu:12443,mmu:19645,PPrel,phosphorylation
cpd:C05981,mmu:11651,PPrel,activation
cpd:C05981,mmu:11652,PPrel,activation
cpd:C05981,mmu:23797,PPrel,activation
mmu:56717,mmu:58988,PPrel,activation
mmu:56717,mmu:72508,PPrel,activation
mmu:56717,mmu:13685,PPrel,activation
mmu:19744,mmu:56717,PPrel,activation
mmu:22084,mmu:19744,PPrel,activation
mmu:64930,mmu:19744,PPrel,activation
mmu:11651,mmu:56458,PPrel,activation
mmu:11651,mmu:12015,PPrel,activation
mmu:11651,mmu:56637,PPrel,activation
mmu:11651,mmu:12675,PPrel,activation
mmu:11651,mmu:16150,PPrel,activation
mmu:11651,mmu:16151,PPrel,activation
mmu:11651,mmu:17246,PPrel,activation
mmu:11651,mmu:22339,PPrel,activation
mmu:11651,mmu:64930,PPrel,activation
mmu:11651,mmu:22084,PPrel,activation
mmu:11652,mmu:56458,PPrel,activation
mmu:11652,mmu:12015,PPrel,activation
mmu:11652,mmu:56637,PPrel,activation
mmu:11652,mmu:12675,PPrel,activation
mmu:11652,mmu:16150,PPrel,activation
mmu:11652,mmu:16151,PPrel,activation
mmu:11652,mmu:17246,PPrel,activation
mmu:11652,mmu:22339,PPrel,activation
mmu:11652,mmu:64930,PPrel,activation
mmu:11652,mmu:22084,PPrel,activation
mmu:23797,mmu:56458,PPrel,activation
mmu:23797,mmu:12015,PPrel,activation
mmu:23797,mmu:56637,PPrel,activation
mmu:23797,mmu:12675,PPrel,activation
mmu:23797,mmu:16150,PPrel,activation
mmu:23797,mmu:16151,PPrel,activation
mmu:23797,mmu:17246,PPrel,activation
mmu:23797,mmu:22339,PPrel,activation
mmu:23797,mmu:64930,PPrel,activation
mmu:23797,mmu:22084,PPrel,activation
mmu:18706,cpd:C05981,PPrel,activation
mmu:18707,cpd:C05981,PPrel,activation
mmu:18708,cpd:C05981,PPrel,activation
mmu:18709,cpd:C05981,PPrel,activation
mmu:18710,cpd:C05981,PPrel,activation
mmu:74769,cpd:C05981,PPrel,activation
mmu:13649,mmu:14784,PPrel,activation
mmu:13649,mmu:19225,PPrel,activation
mmu:13649,mmu:18706,PPrel,activation
mmu:13649,mmu:18707,PPrel,activation
mmu:13649,mmu:18708,PPrel,activation
mmu:13649,mmu:18709,PPrel,activation
mmu:13649,mmu:18710,PPrel,activation
mmu:13649,mmu:74769,PPrel,activation
mmu:56637,mmu:12443,PPrel,activation
mmu:56637,mmu:12387,PPrel,activation
mmu:14103,mmu:14102,PPrel,activation
mmu:17246,mmu:22059,PPrel,activation
mmu:22059,mmu:12576,PPrel,activation
mmu:22059,mmu:12575,PPrel,activation
mmu:12443,mmu:19645,PPrel,activation
mmu:12443,mmu:19650,PPrel,activation
mmu:12443,mmu:19651,PPrel,activation
mmu:12675,mmu:18033,PPrel,activation
mmu:12675,mmu:19697,PPrel,activation
mmu:16150,mmu:18033,PPrel,activation
mmu:16150,mmu:19697,PPrel,activation
mmu:16151,mmu:18033,PPrel,activation
mmu:16151,mmu:19697,PPrel,activation
mmu:13645,mmu:13649,PPrel,activation
mmu:14784,mmu:20662,PPrel,activation
mmu:14784,mmu:20663,PPrel,activation
mmu:20662,mmu:15461,PPrel,activation
mmu:20662,mmu:16653,PPrel,activation
mmu:20662,mmu:18176,PPrel,activation
mmu:20663,mmu:15461,PPrel,activation
mmu:20663,mmu:16653,PPrel,activation
mmu:20663,mmu:18176,PPrel,activation
mmu:15461,mmu:110157,PPrel,activation
mmu:16653,mmu:110157,PPrel,activation
mmu:18176,mmu:110157,PPrel,activation
mmu:12575,mmu:12566,PPrel,activation
mmu:12575,mmu:12447,PPrel,activation
mmu:12575,mmu:12448,PPrel,activation
mmu:12576,mmu:12567,PPrel,activation
mmu:12576,mmu:12571,PPrel,activation
mmu:12576,mmu:12443,PPrel,activation
mmu:12576,mmu:12444,PPrel,activation
mmu:12576,mmu:12445,PPrel,activation
mmu:12576,mmu:12566,PPrel,activation
mmu:12576,mmu:12447,PPrel,activation
mmu:12576,mmu:12448,PPrel,activation
mmu:12566,mmu:19645,PPrel,activation
mmu:12566,mmu:19650,PPrel,activation
mmu:12566,mmu:19651,PPrel,activation
mmu:110157,mmu:26395,PPrel,activation
mmu:110157,mmu:26396,PPrel,activation
mmu:26395,mmu:26413,PPrel,activation
mmu:26395,mmu:26417,PPrel,activation
mmu:26396,mmu:26413,PPrel,activation
mmu:26396,mmu:26417,PPrel,activation
mmu:12643,mmu:104099,PPrel,activation
mmu:12643,mmu:109700,PPrel,activation
mmu:12643,mmu:16398,PPrel,activation
mmu:12643,mmu:16399,PPrel,activation
mmu:12643,mmu:16400,PPrel,activation
mmu:12643,mmu:16401,PPrel,activation
mmu:12643,mmu:16402,PPrel,activation
mmu:12643,mmu:16403,PPrel,activation
mmu:12643,mmu:16404,PPrel,activation
mmu:12643,mmu:16410,PPrel,activation
mmu:12643,mmu:213119,PPrel,activation
mmu:12643,mmu:241226,PPrel,activation
mmu:12643,mmu:319480,PPrel,activation
mmu:12643,mmu:16412,PPrel,activation
mmu:12643,mmu:16416,PPrel,activation
mmu:12643,mmu:16419,PPrel,activation
mmu:12643,mmu:16420,PPrel,activation
mmu:12643,mmu:16421,PPrel,activation
mmu:12643,mmu:192897,PPrel,activation
mmu:12643,mmu:320910,PPrel,activation
mmu:12643,mmu:14083,PPrel,activation
mmu:12824,mmu:104099,PPrel,activation
mmu:12824,mmu:109700,PPrel,activation
mmu:12824,mmu:16398,PPrel,activation
mmu:12824,mmu:16399,PPrel,activation
mmu:12824,mmu:16400,PPrel,activation
mmu:12824,mmu:16401,PPrel,activation
mmu:12824,mmu:16402,PPrel,activation
mmu:12824,mmu:16403,PPrel,activation
mmu:12824,mmu:16404,PPrel,activation
mmu:12824,mmu:16410,PPrel,activation
mmu:12824,mmu:213119,PPrel,activation
mmu:12824,mmu:241226,PPrel,activation
mmu:12824,mmu:319480,PPrel,activation
mmu:12824,mmu:16412,PPrel,activation
mmu:12824,mmu:16416,PPrel,activation
mmu:12824,mmu:16419,PPrel,activation
mmu:12824,mmu:16420,PPrel,activation
mmu:12824,mmu:16421,PPrel,activation
mmu:12824,mmu:192897,PPrel,activation
mmu:12824,mmu:320910,PPrel,activation
mmu:12824,mmu:14083,PPrel,activation
mmu:12826,mmu:104099,PPrel,activation
mmu:12826,mmu:109700,PPrel,activation
mmu:12826,mmu:16398,PPrel,activation
mmu:12826,mmu:16399,PPrel,activation
mmu:12826,mmu:16400,PPrel,activation
mmu:12826,mmu:16401,PPrel,activation
mmu:12826,mmu:16402,PPrel,activation
mmu:12826,mmu:16403,PPrel,activation
mmu:12826,mmu:16404,PPrel,activation
mmu:12826,mmu:16410,PPrel,activation
mmu:12826,mmu:213119,PPrel,activation
mmu:12826,mmu:241226,PPrel,activation
mmu:12826,mmu:319480,PPrel,activation
mmu:12826,mmu:16412,PPrel,activation
mmu:12826,mmu:16416,PPrel,activation
mmu:12826,mmu:16419,PPrel,activation
mmu:12826,mmu:16420,PPrel,activation
mmu:12826,mmu:16421,PPrel,activation
mmu:12826,mmu:192897,PPrel,activation
mmu:12826,mmu:320910,PPrel,activation
mmu:12826,mmu:14083,PPrel,activation
mmu:12827,mmu:104099,PPrel,activation
mmu:12827,mmu:109700,PPrel,activation
mmu:12827,mmu:16398,PPrel,activation
mmu:12827,mmu:16399,PPrel,activation
mmu:12827,mmu:16400,PPrel,activation
mmu:12827,mmu:16401,PPrel,activation
mmu:12827,mmu:16402,PPrel,activation
mmu:12827,mmu:16403,PPrel,activation
mmu:12827,mmu:16404,PPrel,activation
mmu:12827,mmu:16410,PPrel,activation
mmu:12827,mmu:213119,PPrel,activation
mmu:12827,mmu:241226,PPrel,activation
mmu:12827,mmu:319480,PPrel,activation
mmu:12827,mmu:16412,PPrel,activation
mmu:12827,mmu:16416,PPrel,activation
mmu:12827,mmu:16419,PPrel,activation
mmu:12827,mmu:16420,PPrel,activation
mmu:12827,mmu:16421,PPrel,activation
mmu:12827,mmu:192897,PPrel,activation
mmu:12827,mmu:320910,PPrel,activation
mmu:12827,mmu:14083,PPrel,activation
mmu:12828,mmu:104099,PPrel,activation
mmu:12828,mmu:109700,PPrel,activation
mmu:12828,mmu:16398,PPrel,activation
mmu:12828,mmu:16399,PPrel,activation
mmu:12828,mmu:16400,PPrel,activation
mmu:12828,mmu:16401,PPrel,activation
mmu:12828,mmu:16402,PPrel,activation
mmu:12828,mmu:16403,PPrel,activation
mmu:12828,mmu:16404,PPrel,activation
mmu:12828,mmu:16410,PPrel,activation
mmu:12828,mmu:213119,PPrel,activation
mmu:12828,mmu:241226,PPrel,activation
mmu:12828,mmu:319480,PPrel,activation
mmu:12828,mmu:16412,PPrel,activation
mmu:12828,mmu:16416,PPrel,activation
mmu:12828,mmu:16419,PPrel,activation
mmu:12828,mmu:16420,PPrel,activation
mmu:12828,mmu:16421,PPrel,activation
mmu:12828,mmu:192897,PPrel,activation
mmu:12828,mmu:320910,PPrel,activation
mmu:12828,mmu:14083,PPrel,activation
mmu:12829,mmu:104099,PPrel,activation
mmu:12829,mmu:109700,PPrel,activation
mmu:12829,mmu:16398,PPrel,activation
mmu:12829,mmu:16399,PPrel,activation
mmu:12829,mmu:16400,PPrel,activation
mmu:12829,mmu:16401,PPrel,activation
mmu:12829,mmu:16402,PPrel,activation
mmu:12829,mmu:16403,PPrel,activation
mmu:12829,mmu:16404,PPrel,activation
mmu:12829,mmu:16410,PPrel,activation
mmu:12829,mmu:213119,PPrel,activation
mmu:12829,mmu:241226,PPrel,activation
mmu:12829,mmu:319480,PPrel,activation
mmu:12829,mmu:16412,PPrel,activation
mmu:12829,mmu:16416,PPrel,activation
mmu:12829,mmu:16419,PPrel,activation
mmu:12829,mmu:16420,PPrel,activation
mmu:12829,mmu:16421,PPrel,activation
mmu:12829,mmu:192897,PPrel,activation
mmu:12829,mmu:320910,PPrel,activation
mmu:12829,mmu:14083,PPrel,activation
mmu:12830,mmu:104099,PPrel,activation
mmu:12830,mmu:109700,PPrel,activation
mmu:12830,mmu:16398,PPrel,activation
mmu:12830,mmu:16399,PPrel,activation
mmu:12830,mmu:16400,PPrel,activation
mmu:12830,mmu:16401,PPrel,activation
mmu:12830,mmu:16402,PPrel,activation
mmu:12830,mmu:16403,PPrel,activation
mmu:12830,mmu:16404,PPrel,activation
mmu:12830,mmu:16410,PPrel,activation
mmu:12830,mmu:213119,PCrel,activation
mmu:12830,mmu:241226,PCrel,activation
mmu:12830,mmu:319480,PCrel,activation
mmu:12830,mmu:16412,PCrel,activation
mmu:12830,mmu:16416,PCrel,activation
mmu:12830,mmu:16419,PCrel,activation
mmu:12830,mmu:16420,PCrel,activation
mmu:12830,mmu:16421,PCrel,activation
mmu:12830,mmu:192897,PCrel,activation
mmu:12830,mmu:320910,PPrel,activation
mmu:12830,mmu:14083,PPrel,activation
mmu:12833,mmu:104099,PPrel,activation
mmu:12833,mmu:109700,PPrel,activation
mmu:12833,mmu:16398,PPrel,activation
mmu:12833,mmu:16399,PPrel,activation
mmu:12833,mmu:16400,PPrel,activation
mmu:12833,mmu:16401,PPrel,activation
mmu:12833,mmu:16402,PPrel,activation
mmu:12833,mmu:16403,PPrel,activation
mmu:12833,mmu:16404,PPrel,activation
mmu:12833,mmu:16410,PPrel,activation
mmu:12833,mmu:213119,PPrel,activation
mmu:12833,mmu:241226,PPrel,activation
mmu:12833,mmu:319480,PCrel,activation
mmu:12833,mmu:16412,PPrel,activation
mmu:12833,mmu:16416,PCrel,activation
mmu:12833,mmu:16419,PCrel,activation
mmu:12833,mmu:16420,PPrel,activation
mmu:12833,mmu:16421,PPrel,activation
mmu:12833,mmu:192897,PPrel,activation
mmu:12833,mmu:320910,PPrel,activation
mmu:12833,mmu:14083,PPrel,activation
mmu:12834,mmu:104099,PPrel,activation
mmu:12834,mmu:109700,PPrel,activation
mmu:12834,mmu:16398,PPrel,activation
mmu:12834,mmu:16399,PPrel,activation
mmu:12834,mmu:16400,PPrel,activation
mmu:12834,mmu:16401,PPrel,activation
mmu:12834,mmu:16402,PPrel,activation
mmu:12834,mmu:16403,PPrel,activation
mmu:12834,mmu:16404,PPrel,activation
mmu:12834,mmu:16410,PPrel,activation
mmu:12834,mmu:213119,PPrel,activation
mmu:12834,mmu:241226,PPrel,activation
mmu:12834,mmu:319480,PPrel,activation
mmu:12834,mmu:16412,PPrel,inhibition
mmu:12834,mmu:16416,PPrel,inhibition
mmu:12834,mmu:16419,PPrel,inhibition
mmu:12834,mmu:16420,PPrel,activation
mmu:12834,mmu:16421,PPrel,activation
mmu:12834,mmu:192897,PPrel,activation
mmu:12834,mmu:320910,PCrel,inhibition
mmu:12834,mmu:14083,PPrel,inhibition
mmu:12835,mmu:104099,PPrel,inhibition
mmu:12835,mmu:109700,PPrel,inhibition
mmu:12835,mmu:16398,PPrel,inhibition
mmu:12835,mmu:16399,PPrel,inhibition
mmu:12835,mmu:16400,PPrel,inhibition
mmu:12835,mmu:16401,PPrel,inhibition
mmu:12835,mmu:16402,PPrel,inhibition
mmu:12835,mmu:16403,PPrel,inhibition
mmu:12835,mmu:16404,PPrel,inhibition
mmu:12835,mmu:16410,PPrel,inhibition
mmu:12835,mmu:213119,PPrel,inhibition
mmu:12835,mmu:241226,PPrel,inhibition
mmu:12835,mmu:319480,PPrel,inhibition
mmu:12835,mmu:16412,PPrel,inhibition
mmu:12835,mmu:16416,PPrel,inhibition
mmu:12835,mmu:16419,PPrel,inhibition
mmu:12835,mmu:16420,PPrel,inhibition
mmu:12835,mmu:16421,PPrel,inhibition
mmu:12835,mmu:192897,PPrel,inhibition
mmu:12835,mmu:320910,PPrel,inhibition
mmu:12835,mmu:14083,PPrel,inhibition
mmu:12839,mmu:104099,PPrel,inhibition
mmu:12839,mmu:109700,PPrel,inhibition
mmu:12839,mmu:16398,PPrel,inhibition
mmu:12839,mmu:16399,PPrel,inhibition
mmu:12839,mmu:16400,PPrel,inhibition
mmu:12839,mmu:16401,PPrel,inhibition
mmu:12839,mmu:16402,PPrel,inhibition
mmu:12839,mmu:16403,PPrel,inhibition
mmu:12839,mmu:16404,PPrel,inhibition
mmu:12839,mmu:16410,PPrel,inhibition
mmu:12839,mmu:213119,PPrel,inhibition
mmu:12839,mmu:241226,PPrel,inhibition
mmu:12839,mmu:319480,PPrel,inhibition
mmu:12839,mmu:16412,PPrel,inhibition
mmu:12839,mmu:16416,PPrel,inhibition
mmu:12839,mmu:16419,PPrel,inhibition
mmu:12839,mmu:16420,PPrel,inhibition
mmu:12839,mmu:16421,PPrel,inhibition
mmu:12839,mmu:192897,PPrel,inhibition
mmu:12839,mmu:320910,PPrel,inhibition
mmu:12839,mmu:14083,PPrel,inhibition
mmu:12840,mmu:104099,PPrel,inhibition
mmu:12840,mmu:109700,PPrel,inhibition
mmu:12840,mmu:16398,PPrel,inhibition
mmu:12840,mmu:16399,PPrel,inhibition
mmu:12840,mmu:16400,PPrel,inhibition
mmu:12840,mmu:16401,PPrel,inhibition
mmu:12840,mmu:16402,PPrel,inhibition
mmu:12840,mmu:16403,PPrel,inhibition
mmu:12840,mmu:16404,PPrel,inhibition
mmu:12840,mmu:16410,PPrel,inhibition
mmu:12840,mmu:213119,PPrel,inhibition
mmu:12840,mmu:241226,PPrel,activation
mmu:12840,mmu:319480,PPrel,activation
mmu:12840,mmu:319480,PPrel,phosphorylation
mmu:12840,mmu:16412,PPrel,activation
mmu:12840,mmu:16412,PPrel,phosphorylation
mmu:12840,mmu:16416,PPrel,inhibition
mmu:12840,mmu:16416,PPrel,phosphorylation
mmu:12840,mmu:16419,PPrel,inhibition
mmu:12840,mmu:16420,PPrel,dissociation
mmu:12840,mmu:16421,PPrel,dissociation
mmu:12840,mmu:192897,PPrel,dissociation
mmu:12840,mmu:320910,PPrel,inhibition
mmu:12840,mmu:14083,PPrel,inhibition
mmu:12841,mmu:104099,PPrel,inhibition
mmu:12841,mmu:109700,PPrel,inhibition
mmu:12841,mmu:16398,PPrel,inhibition
mmu:12841,mmu:16399,PPrel,inhibition
mmu:12841,mmu:16400,PPrel,inhibition
mmu:12841,mmu:16401,PPrel,inhibition
mmu:12841,mmu:16402,PPrel,inhibition
mmu:12841,mmu:16403,PPrel,inhibition
mmu:12841,mmu:16404,PPrel,inhibition
mmu:12841,mmu:16410,PPrel,inhibition
mmu:12841,mmu:213119,PPrel,inhibition
mmu:12841,mmu:241226,PPrel,inhibition
mmu:12841,mmu:319480,PPrel,inhibition
mmu:12841,mmu:16412,PPrel,inhibition
mmu:12841,mmu:16416,PPrel,inhibition
mmu:12841,mmu:16419,PPrel,inhibition
mmu:12841,mmu:16420,PPrel,inhibition
mmu:12841,mmu:16421,PPrel,inhibition
mmu:12841,mmu:192897,PPrel,inhibition
mmu:12841,mmu:320910,PPrel,inhibition
mmu:12841,mmu:14083,PPrel,inhibition
